SQUARE_FT,LONGITUDE,LATITUDE,TARGET
471.3781408,19.249861,72.963866,68.1
653.2532009,19.239813,72.962722,100
1625.320787,28.577673,77.389781,76
750.0163047,28.743724,76.811315,230
1060.10929,13.1195,77.5837,48.5
709.9391481,19.2836,72.8675,56
1126.190476,24.69028,78.41889,47.3
1680.096005,12.876691,77.59908,98
2250.58784,12.7281,80.2014,67
1878.094588,12.96991,77.59796,110
1050,30.723902,76.700356,210
1156.169111,12.9077,77.6755,67
1150.121065,23.059889,80.151852,38
825.1473477,22.43917,88.39583,42
2200,28.5679,77.3679,110
2064.135643,21.10447,79.092709,280
690.1311249,22.648322,88.4431525,20
619.000628,19.18,72.96333,69
830.1578661,28.494868,77.410298,30.5
365.0659927,22.47,70.07,13
1733.333333,12.928575,77.585721,130
1192.072716,18.142137,74.572831,160
1200,16.338,80.439059,36
1150.086256,12.986987,77.736436,60
1335.311573,23.393362,85.363531,45
2063.357204,12.95619,77.70194,170
196.9420818,19.147866,72.932609,38.9
1156.905278,13.04034,77.591347,80
1954.697022,28.398408,77.056504,170
1205.908954,22.54111,88.33778,80
911.1617312,12.842686,80.063733,40
728.5818369,19.05871,72.89969,170
1170.246874,30.662283,76.822397,36.5
1280.367695,22.882048,75.6803,39
1000,18.5422,73.1349,40
823.8507055,22.7,88.45,18.1
1965.188097,27.073397,75.594316,70
4601.226994,26.86056,80.91583,150
1127.094765,18.097689,74.735239,76
975.0152346,18.5853,73.7413,64
1380.175659,21.105779,79.078497,55
1021.624383,19.137384,72.870319,180
410.0041,18.936048,73.447077,10
950.1797637,13.23,77.7,37
1000,12.968029,74.900647,28
4588.659456,28.506454,77.409568,140
1486.084842,30.73528,76.79111,55
1149.602824,28.577673,77.389781,52.1
1017.369727,25.879721,86.587391,41
1354.916067,30.65,76.82,56.5
1930.261519,31.292091,75.543763,310
1250,18.651598,73.735448,62
1141.552511,19.02448,73.063476,120
850.1335924,22.498882,88.317556,35
1034.958602,22.72,88.38,45
1549.333333,10.017,76.344,58.1
625.9328807,18.96,72.82,130
1350.074254,18.476532,73.820689,100
1880.020509,18.506,73.8319,220
1200,12.9377,80.2153,45
750.1071582,28.2102,76.8606,17.5
1675.722047,26.955346,75.734793,58.6
1378.043179,24.69028,78.41889,300
858.0534445,12.985039,77.54383,70
1623.404255,28.429614,77.481711,76.3
1100.173712,23.201088,77.413045,38
1487.462813,26.54496,75.58396,35
1324.913323,28.394375,77.357227,53.5
614.0550375,12.758604,77.700377,27
924.150988,11.026678,76.903583,78.1
950.1797637,26.507928,80.296745,37
1189.846642,26.351855,86.326143,22.5
1689.569723,18.558319,73.77588,150
500,21.56128,74.21238,27
1687.010023,19.1955,72.8728,340
1250,22.337395,73.225215,41
542.5030255,19.015576,72.851441,130
1046.909603,19.12,72.91,260
700.0785135,18.964489,73.019574,53.5
818.1074448,15.395689,73.985541,30
1016.191315,24.69028,78.41889,150
710.1355713,13.20557,79.09588,22
1119.938493,30.662283,76.822397,43.7
1868.829337,28.365512,77.346306,53
1497.222222,12.889549,77.563506,53.9
759.0890931,18.549645,73.924971,57
1435.26655,16.570399,80.54779,49
1150.086256,14.378382,79.929216,20
1676.197284,22.54111,88.33778,93.8
775.0269107,15.517436,73.837592,36
1050.105011,12.824586,80.046842,35
1258.574036,18.518797,73.933947,200
1200,26.876538,75.58753,30
720.2095155,17.621968,75.918916,16.5
1800.180018,12.995285,77.766797,80
1149.425287,23.13,79.8,18
1289.98968,13.338634,77.759291,75
1250,19.1347,72.8553,310
1346.153846,12.957468,77.516563,70
2424.242424,20.257483,85.780142,120
760,12.915026,77.668562,57
1199.19042,18.5438,73.9438,71.1
2233.980012,22.529,88.368,190
3931.137319,28.415742,77.028867,580
409.632572,19.292116,73.021056,33
700.280112,26.968933,75.755339,15
1170.194459,12.904179,77.665897,68
1480.300615,9.930471,76.271273,65
1450.292398,21,77,62
1189.510679,12.9077,77.6755,44
1601.097896,12.327102,76.586441,70
2630.976893,12.8855,77.5638,230
1000,24.692547,78.408129,36
501.156515,22.58444,88.26639,13
2733.485194,26.930121,75.790763,180
2799.736495,23.40572,87.892319,85
950.0206526,28.5035,77.426447,46
1100.016923,13.23,77.7,65
1941.747573,28.47944,76.971432,110
884.8195737,19.111438,72.878724,230
500,26.900115,75.77761,10
315.0787697,28.391441,77.022829,12.6
5000,28.63676,77.36315,200
2539.088601,28.488415,77.285903,190
3160.806006,12.953042,77.732643,240
950,12.86,77.786,38
2574.959945,24.69028,78.41889,450
1434.514417,13.071638,77.536916,100
1100.052383,26.532207,75.520538,21
546.875,21.106063,79.006441,10.5
1074.691026,23.11702,77.39529,20
500,19.083336,72.83666,150
1350.074254,18.5993,73.7625,100
585.0585059,28.560719,77.386208,32.5
1305.104408,18.52361,73.84778,90
1500,12.931889,80.252422,69
1400.233372,22.472622,88.381386,60
614.0934446,19.213466,72.835096,120
500,26.906098,75.825254,13
980.0918836,22.747639,88.600902,32
3764.705882,13.0606,80.2344,960
1050,12.957468,77.516563,48.3
1265.126513,13.33222,74.74611,46
1115.137998,18.96667,72.83333,80
959.9638602,19.1955,72.8728,170
2301.656495,19.0201,72.8381,660
408.0118694,28.494868,77.410298,22
1150.086256,18.52361,73.84778,60
1373.913043,12.9182,80.0824,63.2
1186.083289,18.558319,73.77588,90
1350.063532,21.14728,79.044557,85
1158.655182,26.90595,83.977219,41.7
1350.048216,28.5942,77.3675,70
1900.029231,19.0164,72.8294,650
3052.503053,28.378021,77.063066,250
400,13.23,77.7,24
1686.874012,13.03478,80.15586,160
1545.117429,12.9958935,77.761394,150
850.4606662,21.241889,79.107774,12
1574.80315,26.928785,75.828002,30
1560.14513,30.662283,76.822397,55.9
1050.105011,22.628646,88.433798,35
1588.677065,12.9958935,77.761394,110
2631.578947,12.8855,77.5638,230
2138.271605,12.91716,80.19287,86.6
1400,21.152819,79.069531,35
1246.231156,18.966114,73.148278,62
2393.031492,12.96991,77.59796,250
1175.406872,26.76689,75.836081,26
881.0136607,28.9196,76.8972,44.5
1150.012778,13.13183,80.13082,45
2036.141512,28.494181,77.290609,160
825.1561106,23.35556,85.33472,37
669.8764915,24.69028,78.41889,32
1250,23.928951,86.523706,30
1264.658542,12.907374,77.625811,110
1000,22.54111,88.33778,47
610.1281269,22.071771,88.228323,20
1000,28.570553,77.345958,72
1694.915254,12.9381,77.7042,90
508.0313784,21.10447,79.092709,68
1685.122773,28.506454,77.409568,70
1989.719781,12.9255,77.6765,120
760.0434311,19.3,73.06667,28
1719.804207,12.928575,77.585721,130
919.3993258,19.235,72.8598,150
900,25.430986,77.649867,31.5
2857.142857,30.661104,76.746082,170
1044.1226,30.73528,76.79111,62
1259.974801,12.96991,77.59796,90
1163.112711,26.773189,75.61191,42
583.0009205,19.12,72.91,190
890.106128,28.579004,77.431173,26
829.6405711,12.91716,80.19287,33.7
1553.277415,24.69028,78.41889,150
950.0285009,22.724352,75.878033,50
1829.914283,24.69028,78.41889,190
1639.344262,13.11389,77.59833,100
1150.159744,24.69028,78.41889,54
999.6227839,21.764509,72.147586,26.5
680.0832755,19.049989,73.077321,49
1300.202254,26.91667,75.86667,45
1076.040172,22.301625,88.242147,45
1537.232981,28.587711,77.403123,77
960.0548603,18.595456,73.946088,56
982.239942,28.553374,77.355611,27.1
2787.132737,12.96991,77.59796,240
1585.550807,19.05871,72.89969,230
910.9756098,12.982389,80.223183,74.7
1074.972437,20.353795,85.82102,39
1597.237211,12.96991,77.59796,74
1223.362273,12.973237,77.646859,31
1600.365798,28.2102,76.8606,35
575.1533742,17.524875,73.520142,15
1200,14.43333,79.96667,27
1315,22.75,77.72,26.3
1600,22.312358,73.145436,78
800,21.033401,79.491924,30
1355.01355,22.473819,70.05781,55
2624.425907,19.239813,72.962722,280
596.0982659,25.879721,86.587391,16.5
1372.212693,18.5853,73.7413,80
1556.016598,18.250791,76.500997,90
1165.660998,19.1759,72.9522,170
684.9315068,12.86,77.786,26
1243.118451,12.863589,77.656426,70
1400.258509,30.678174,76.712936,65
690.0012545,21.56128,74.21238,55
796.6666667,26.908137,81.033981,23.9
1366.136035,23.35556,85.33472,47.2
1000,28.9196,76.8972,45
977.7163586,12.9958935,77.761394,56.6
1050.241272,21.712039,72.980173,37
1094.152626,30.684523,76.691728,55.2
1107.113202,13.1236,80.0279,40
1250,22.288976,73.128222,30
1700,28.587859,77.355927,85
1197.5,24.69028,78.41889,47.9
1824.921585,19.0242,73.0172,320
1739.337622,28.587711,77.403123,73
1060.070671,18.558319,73.77588,81
448.2173175,23.050157,70.122999,13.2
617.4745292,18.452663,73.93104,60
1300,28.668757,77.32633,65
1225.074938,18.5481,73.8995,94
888.0994671,28.939024,77.689176,25
1446.879643,12.840956,77.659441,77.9
1425.081433,28.874383,77.113251,35
888.9192793,19.015576,72.851441,260
849.9906594,19.1983,72.8409,91
418.0213655,19.7,72.77,18
900.0620732,21.167876,79.006178,29
1195.652174,18.5481,73.8995,110
1200.030001,13.040383,80.237343,160
1801.456497,30.664299,76.817624,47
1049.868766,16.706784,74.234944,60
658.9473684,24.69028,78.41889,31.3
847.9366874,13.0604,80.2657,30
1814.196242,20.257483,85.780142,86.9
648.0093961,19.1983,72.8409,160
54.99945001,28.649273,77.355737,35
1005.025126,24.69028,78.41889,34
745.0050796,19.047207,73.080342,66
1019.969938,19.255098,72.9815265,95
940.2283412,23.25,77.41667,28
1314.108414,18.669919,73.853723,72
680.0077715,24.69028,78.41889,70
1175.088132,22.575343,88.433715,80
1192.078446,12.96991,77.59796,62
890.2077151,22.403867,88.470006,30
1346.181097,12.9958935,77.761394,95
1350.435624,30.75501,76.640515,27.9
1065.162907,18.52361,73.84778,68
1718.58217,30.719268,76.660791,48
850.0877075,19.085225,73.661835,63
1348.604614,28.602325,77.401994,83.6
1050.052503,18.96,72.82,90
1084.615385,21.094632,79.074805,42.3
665.0901567,18.728912,72.926902,22.5
720.0620361,13.09,80.27,65
749.2085825,22.69763,88.462075,21.3
1065.246338,22.592164,88.462015,40
1969.254224,13.011261,77.555034,310
1230.0123,26.91667,75.86667,30
1049.723757,20.26444,85.82806,38
1486.013986,22.323406,73.240395,34
1250,27.553339,78.673469,27.9
1090.342679,22.63472,75.81139,21
1350.2285,30.689021,76.860403,65
1157.109797,24.69028,78.41889,90
2180.376611,21.17,72.83,110
2020.930233,12.845659,80.231049,86.9
2412.545235,21.17,72.83,80
322.5123127,19.147866,72.932609,60.9
650,19.1759,72.9522,130
1067.101877,20.742166,80.104602,170
1005.356407,12.326657,76.637965,48.8
1259.731069,28.884738,76.599386,35.6
829.0322581,23.14968,79.971465,25.7
1070.009172,12.96991,77.59796,70
1009.174312,12.995285,77.766797,44
1700.680272,31.283624,75.577352,40
1500,21.17,72.83,45
1695.241765,28.5035,77.426447,88
2256.06317,30.710021,76.857258,120
1450.039547,12.996619,77.668989,55
1853.129621,30.6665,76.8625,75.2
1638.576779,13.055985,77.622157,140
1150.086256,22.730049,75.893253,40
1090.066767,12.96991,77.59796,80
1334.986173,12.9255,77.6765,140
1448.979592,25.728593,78.457598,35.5
1199.949476,18.96,72.82,190
1244.997777,19.155552,72.997112,140
973.0250482,12.265026,76.62469,50.5
1434.375,22.1764,75.8193,45.9
3774.534474,9.967,76.2998,300
1531.213192,9.59167,76.52222,52
1590.974834,13.092356,77.613468,110
1480.974541,20.353795,85.82102,54.1
1545.064378,24.69028,78.41889,270
956.5217391,24.69028,78.41889,110
1597.65677,12.97045,77.712284,120
600.0905797,23.204425,75.785916,26.5
147913.1886,13.03478,80.15586,8860
1863.459258,13.055985,77.622157,110
557.0409982,22.497621,75.666905,12.5
1301.78421,19.035407,73.065449,170
985.1138354,12.96991,77.59796,45
1261.171797,32.126322,76.541845,63.5
250.6544867,19.147866,72.932609,45
1126.549005,19.049214,73.072916,120
2494.387628,28.506454,77.409568,100
1176.124669,22.65921,88.4384,40
1829.473684,21,77,86.9
884.8382958,24.69028,78.41889,200
350.2129673,25.1543,73.0816,7.4
990.4827527,19.1759,72.9522,230
985.2216749,18.637802,73.745912,40
1246.231156,28.587711,77.403123,62
1680.007906,18.96667,72.83333,340
1700.102006,24.69028,78.41889,150
1573.200074,13.055985,77.622157,85
1433.785193,19.040066,73.115347,110
1134.081512,13.04034,77.591347,96
991.1348494,19.18,72.96333,180
800,18.430375,73.815337,70
1200.120012,9.930471,76.271273,40
1200.171453,28.9196,76.8972,56
1718.803713,28.5679,77.3679,100
1170.194459,12.952357,77.722506,68
850.0303582,26.163543,91.684482,42
2000,30.66486,76.706107,102
850.0510031,28.689982,77.339807,25
1750.087504,19.05871,72.89969,300
945.1795841,22.54111,88.33778,40
35891.45025,19.05871,72.89969,8610
821.9567691,28.506454,77.409568,28.9
1135.07378,26.959353,75.779194,50
1668.613382,28.406281,77.022817,100
1000,19.094268,73.011499,47.8
2724.088727,28.401971,77.099433,210
1086.56284,19.015576,72.851441,300
1180.092355,12.967994,77.683497,46
991.9121013,19.371618,72.824114,130
965.0495566,28.698133,77.335746,37
1930.200819,12.9407,77.7466,99
1250,22.690454,75.83177,45
911.7647059,12.982389,80.223183,77.5
890.1515152,18.651598,73.735448,47
2250.432776,30.470771,76.80621,39
675.024108,24.69028,78.41889,42
513.6586505,24.69028,78.41889,110
1020.007846,13.013312,77.662077,52
6600.0066,19.071818,72.989967,2000
968.9922481,19.218498,72.992114,100
546.5985057,28.2102,76.8606,13.9
1650.064169,19.05871,72.89969,270
1000,17.001607,82.262447,29.5
1500,10.999392,76.997254,90
1223.404255,24.69028,78.41889,230
3850.160801,19.0242,73.0172,850
1075.088191,28.583704,77.360401,64
1195.652174,18.49667,73.94167,110
1070.090958,18.798889,73.323278,60
1303.416814,27.36,78.03,140
1168.184161,13.070052,77.62715,68
685.0488097,24.69028,78.41889,40
1380.248834,30.66486,76.706107,71
1350.135014,22.623598,88.441186,75
2061.698228,19.1759,72.9522,270
1085.031001,39.912312,-86.212488,24.5
1100.196464,27.2142,77.9473,28
531.6635161,23.16083,77.46833,22.5
1518.75,20.237902,85.785818,48.6
1273.180183,28.431862,77.351104,46
1000,19.303852,84.826391,25
1290.010481,19.1026,72.8243,800
749.3352671,18.490075,73.968862,31
1230.031949,23.185756,77.498465,38.5
408.3059498,19.18,72.96333,58.4
1006.289308,26.832353,75.841749,40
2015.173068,30.662283,76.822397,85
659.9450046,18.5084,73.6892,36
1553.51872,18.5993,73.7625,100
1511.030523,21.109388,79.024596,50
980.0427655,28.6221,77.3674,55
433.2392094,28.743724,76.811315,53.7
1000,16.214663,74.333985,30
3800.114003,12.928575,77.585721,1200
624.024961,22.23,73.08,12
1755.110469,12.9407,77.7466,85
900.090009,19.097621,73.000882,80
1280.227596,21.17,72.83,36
700.1166861,16.694928,74.287768,24
1300.075586,12.9259,77.6229,86
3750,19.1026,72.8243,1800
1404.030393,18.578765,73.890693,85
883.0548926,28.579004,77.431173,37
766.057749,12.80009,77.71182,26
2550.0255,19.05444,72.84056,850
365.185636,21.17549,81.312773,6
1664.007294,13.010349,77.712151,73
950.0146156,13.077741,80.164903,65
1232.162459,28.40473,77.367514,44.9
777.9349364,18.96,72.82,110
1830,23.399528,85.357421,73.2
680.1645049,22.470809,88.363181,21.5
1598.818122,31.316839,75.57435,48.7
1209.964413,12.96991,77.59796,85
523.1037489,10.610246,76.043744,24
850.0323206,21.19233,79.062102,26.3
1070.205479,12.9958935,77.761394,50
400,18.96,72.82,24
710.1449275,22.3146,73.1643,24.5
1500.019737,20.742166,80.104602,380
1095.023726,24.69028,78.41889,270
787.2340426,24.781911,78.250828,18.5
2622.377622,13.055985,77.622157,180
719.7802198,28.743724,76.811315,65.5
1220.362622,59.912884,10.741975,35
251.7341687,19.147866,72.932609,45
929.9895507,25.273958,83.020664,35.6
1270.168211,20.958281,72.932658,37
600.0375023,24.69028,78.41889,32
1099.903939,30.74,76.65,22.9
874.7949699,26.417963,80.365018,32
1099.016854,18.651598,73.735448,62.6
679.9830004,20.386816,72.901148,16
1803.551609,28.553374,77.355611,130
888.030888,39.4741165,-87.0725658,23
1275.009808,12.96991,77.59796,65
1850.605653,21.727408,73.030763,27.5
1887.927792,28.406388,77.342588,50.2
1000,20.230195,85.816005,33
489.0126896,19.222101,72.988231,79
2857.142857,26.8626,75.7633,120
1709.23913,30.662283,76.822397,62.9
850.0510031,19.979766,77.43124,25
960.1536246,26.850391,75.814198,40
620.6896552,24.69028,78.41889,72
1506.906656,15.4425,73.88306,72
2036.400662,35,136,160
900.2057613,21.111835,79.038732,35
1965.704726,22.24124,73.200301,47
500,26.938677,81.085782,15
712.0605251,22.50686,88.223965,32
680.2721088,22.389918,73.159044,12
700.0350018,22.54111,88.33778,20
1150.012778,24.69028,78.41889,180
1996.007984,13.055985,77.622157,150
679.9069601,28.5889,77.3352,38
727.2149889,22.470809,88.363181,22.9
1079.710145,12.90579,77.54264,44.7
1001.078084,12.96991,77.59796,65
919.8879552,22.54111,88.33778,82.1
603.0032848,18.96,72.82,25.7
1229.13039,24.69028,78.41889,120
1070.009172,12.96991,77.59796,70
2011.060835,24.69028,78.41889,200
1032.169276,15.462648,73.804488,120
476.3990801,19.222101,72.988231,87
1399.688958,28.947812,77.691887,36
633.000422,26.148136,91.786957,45
2180.566182,30.74,76.65,57
1088,20.26444,85.82806,40.8
700.152207,21.17,72.83,23
1308.00269,30.719268,76.660791,38.9
1200,22.709351,75.900743,30
502.3283464,24.862517,78.282467,50.7
640.0787789,18.966114,73.148278,39
597.3645681,18.595456,73.946088,20.4
1350,22.665579,75.911139,27
1809.805857,26.906098,75.825254,110
1750.087504,19.1758,72.8643,200
1800.219539,30.706256,75.700134,82
484.8484848,18.439098,74.35197,12
1668.662675,30.752321,76.772816,41.8
1174.958693,20.098413,79.10786,64
900,25.628712,85.118502,45
1246.882793,24.58333,73.68333,40
900,16.692116,74.218423,36
1715.296198,12.96991,77.59796,97
1136.363636,22.47,70.07,29
836.6762178,30.73528,76.79111,29.2
1100.16044,12.96991,77.59796,48
1848.387097,21.151992,72.81002,57.3
909.9772506,12.808137,77.58308,28
1295.031787,28.506454,77.409568,55
1877.22921,26.8626,75.7633,100
1595.320394,12.9958935,77.761394,120
1295.196978,28.568096,77.390253,72
810.0445525,13.09,80.27,40
6224.988884,28.429614,77.481711,420
1100,22.577072,88.462457,42.9
2290.122341,24.69028,78.41889,380
750.0421372,28.743724,76.811315,89
1065.178798,12.8458,77.6727,42
600.240096,21.750834,72.61024,10
790.0334245,22.54111,88.33778,26
1428.061407,13.09,80.27,120
73485.00101,18.558319,73.77588,7300
500,19.076466,72.999804,35
1888.162672,28.378021,77.063066,130
710.0881489,13.05,80.11,29
1147.052076,13.034353,77.610321,50
850.0137099,18.96,72.82,31
540.025413,23.2257,72.51679,17
1150.378651,27.584028,78.057399,31.9
676.0309472,19.1983,72.8409,90
1035.159736,13.008071,77.651295,58
1312,18.347616,73.586463,65.6
1250,26.8923,75.8163,66
1571.919887,26.766594,80.949809,77.7
984.1884479,17.829244,83.334838,30.5
1700.060716,22.575343,88.433715,140
1099.958752,18.52361,73.84778,80
855.0788737,13.1297,80.2897,58
1706.484642,30.662283,76.822397,60
1355.08346,18.510418,73.781944,89.3
1274.190041,13.037343,77.628291,58.6
1250,26.91667,75.86667,47.5
1066.235864,28.427662,77.339119,33
1672.240803,28.874383,77.113251,45
1800.554017,26.606357,80.114695,52
758.4363515,13.337165,74.730644,22.7
1175.04359,19.1615,72.8731,310
568.0204487,28.6396,77.0884,120
1719.690456,12.96991,77.59796,120
1496.259352,28.38016,77.369936,48
3142.857143,28.510825,77.006087,220
640.113798,24.69028,78.41889,27
815.0701798,12.9974,80.0966,33.1
1153.046062,30.662283,76.822397,38.8
4067.79661,28.874383,77.113251,120
2400,30.692243,76.750614,150
950.0542888,28.535783,77.400502,70
1089.146654,19.1849,72.8347,200
928.0742459,12.581437,77.322174,48
1011.363636,12.952357,77.722506,44.5
1666.666667,26.445609,80.326679,65
1360.081605,26.900926,75.775927,40
2189.635535,30.662283,76.822397,76.9
1021.212121,22.175748,75.582163,33.7
1200.162734,26.832353,75.841749,29.5
758.9534236,13.055985,77.622157,40.9
1025,28.19491,76.826552,20.5
1600.331675,30.662283,76.822397,57.9
1799.924214,23.22,72.68,95
1250,24.69028,78.41889,160
1478.1966,19.038205,73.06612,200
1167.112697,18.5956,73.7981,78.5
1398.996236,28.9196,76.8972,66.9
900.0090001,19.1849,72.8347,200
1311.769991,13.025845,77.770331,73
1326.040113,13.11389,77.59833,80
1222.857143,16.4046,80.5579,42.8
1475.15528,22.290385,70.781479,95
615.0691953,12.96991,77.59796,48
2450.006622,50.817397,4.42145,370
